Datum,we1_meter,we2_meter,general_meter,pv_meter,sum_meter
2025-08-24 17:03:08,69.857,30.243,,1945.8928738183795,-1619.8218738183796
2025-08-24 17:18:07,69.876,30.254,,1947.5296369226107,-1621.4286369226106
2025-08-24 17:33:07,69.888,30.267,,1949.0572003899624,-1622.9312003899624
2025-08-24 17:43:07,69.907,,,1950.4716429869222,-1624.3266429869223
2025-08-24 17:48:07,,30.276,,1951.76933385963,-1625.61533385963
2025-08-24 18:03:07,69.94,30.282,,1952.946941854227,-1626.753941854227
2025-08-24 18:13:07,,30.287,,1954.0014440678804,-1627.8034440678803
2025-08-24 18:18:07,69.949,,,1954.9301336085316,-1628.7231336085315
2025-08-24 18:33:08,69.975,30.301,,1955.7306265434493,-1629.4836265434492
2025-08-24 18:48:07,70.275,30.312,,1956.40086801875,-1629.84286801875
2025-08-24 19:03:06,,30.323,,1956.9391375341797,-1630.3701375341798
2025-08-24 19:03:07,70.301,,,1957.344053359612,-1630.749053359612
2025-08-24 19:18:08,70.325,30.33,,1957.6145760819302,-1630.9885760819302
2025-08-24 19:33:06,70.371,30.336,,1957.750011273186,-1631.072011273186
2025-08-24 19:48:08,70.413,30.342,,1957.750011273186,-1631.0240112731858
2025-08-24 20:03:08,70.481,30.353,,1957.750011273186,-1630.9450112731859
2025-08-24 20:18:06,70.625,30.364,,1957.750011273186,-1630.7900112731859
2025-08-24 20:33:06,70.882,30.374,,1957.750011273186,-1630.523011273186
2025-08-24 20:48:06,71.087,30.386,,1957.750011273186,-1630.306011273186
2025-08-24 21:03:06,71.128,30.406,,1957.750011273186,-1630.2450112731858
2025-08-24 21:18:06,71.165,30.431,,1957.750011273186,-1630.183011273186
2025-08-24 21:33:07,71.188,30.454,,1957.750011273186,-1630.1370112731859
2025-08-24 21:48:06,71.222,30.472,,1957.750011273186,-1630.085011273186
2025-08-24 22:03:07,71.258,30.491,,1957.750011273186,-1630.030011273186
2025-08-24 22:18:06,71.28,30.508,,1957.750011273186,-1629.991011273186
2025-08-24 22:33:07,71.299,30.525,,1957.750011273186,-1629.9550112731858
2025-08-24 22:48:07,71.331,30.547,,1957.750011273186,-1629.901011273186
2025-08-24 23:03:06,71.352,30.562,,1957.750011273186,-1629.865011273186
2025-08-24 23:18:06,71.362,30.831,,1957.750011273186,-1629.586011273186
2025-08-24 23:33:06,,31.108,,1957.750011273186,-1629.309011273186
2025-08-24 23:33:07,71.383,,,1957.750011273186,-1629.288011273186
2025-08-24 23:48:38,71.41,31.18,,1957.750011273186,-1629.1890112731858
2025-08-25 00:03:07,71.423,31.192,,1957.750011273186,-1629.164011273186
2025-08-25 00:18:07,71.433,31.205,,1957.750011273186,-1629.141011273186
2025-08-25 00:33:07,71.461,31.217,,1957.750011273186,-1629.101011273186
2025-08-25 00:48:07,71.485,,,1957.750011273186,-1629.077011273186
2025-08-25 00:48:08,,31.227,,1957.750011273186,-1629.067011273186
2025-08-25 01:03:06,71.494,31.235,,1957.750011273186,-1629.0500112731859
2025-08-25 01:18:06,71.51,31.243,,1957.750011273186,-1629.026011273186
2025-08-25 01:33:07,71.538,31.255,,1957.750011273186,-1628.9860112731858
2025-08-25 01:48:07,71.557,31.268,,1957.750011273186,-1628.9540112731859
2025-08-25 02:03:07,71.566,31.28,,1957.750011273186,-1628.933011273186
2025-08-25 02:13:07,71.577,31.288,,1957.750011273186,-1628.914011273186
2025-08-25 02:33:07,71.614,31.303,,1957.750011273186,-1628.862011273186
2025-08-25 02:48:07,71.627,31.314,,1957.750011273186,-1628.8380112731859
2025-08-25 03:03:07,71.637,31.324,,1957.750011273186,-1628.818011273186
2025-08-25 03:18:07,71.666,31.335,,1957.750011273186,-1628.778011273186
2025-08-25 03:33:07,71.685,31.344,,1957.750011273186,-1628.750011273186
2025-08-25 03:48:07,71.696,31.35,,1957.750011273186,-1628.7330112731859
2025-08-25 04:03:06,71.715,31.356,,1957.750011273186,-1628.708011273186
2025-08-25 04:18:07,71.743,31.363,,1957.750011273186,-1628.673011273186
2025-08-25 04:33:08,71.758,31.374,,1957.750011273186,-1628.6470112731859
2025-08-25 04:48:07,71.768,31.385,,1957.750011273186,-1628.626011273186
2025-08-25 05:03:07,71.777,31.395,,1957.750011273186,-1628.607011273186
2025-08-25 05:18:07,71.787,31.406,,1957.750011273186,-1628.586011273186
2025-08-25 05:33:07,71.797,31.417,,1957.750011273186,-1628.565011273186
2025-08-25 05:48:07,71.858,31.427,,1957.750011273186,-1628.494011273186
2025-08-25 06:03:07,71.923,31.438,,1957.750011273186,-1628.418011273186
2025-08-25 06:18:07,71.953,31.446,,1957.9012585722753,-1628.5312585722754
2025-08-25 06:33:07,71.979,31.452,,1958.2033244435524,-1628.8013244435524
2025-08-25 06:48:05,72.007,31.458,,1958.6553526484865,-1629.2193526484866
2025-08-25 07:03:06,72.017,,,1959.2560618640196,-1629.8100618640196
2025-08-25 07:13:09,,31.473,,1960.0037493146153,-1630.5427493146153
2025-08-25 07:18:06,72.036,,,1960.8962955989614,-1631.4162955989614
2025-08-25 07:43:07,72.078,31.811,,1961.9311706976428,-1632.0711706976426
2025-08-25 07:58:07,,32.189,,1963.1054411447565,-1632.8674411447564
2025-08-25 08:03:08,72.092,,,1964.4157783431401,-1634.1637783431402
2025-08-25 08:18:06,,32.635,,1965.8584679996413,-1635.1604679996412
2025-08-25 08:18:07,72.116,,,1967.4294206536856,-1636.7074206536856
2025-08-25 08:33:06,,32.688,,1969.1241832692965,-1638.3491832692966
2025-08-25 08:33:07,72.144,,,1970.93795185771,-1640.13495185771
2025-08-25 08:48:06,72.154,32.698,,1972.8655850948028,-1642.0425850948027
2025-08-25 09:03:07,72.169,32.708,,1974.901618894734,-1644.053618894734
2025-08-25 09:18:07,72.197,32.714,,1977.0402818984894,-1646.1582818984893
2025-08-25 09:33:07,72.215,,,1979.275511833427,-1648.375511833427
2025-08-25 09:43:07,,32.724,,1981.600972697446,-1650.6909726974459
2025-08-25 09:48:07,72.225,,,1984.0100727190745,-1653.0900727190747
2025-08-25 10:12:17,72.265,,,1986.495983042561,-1655.535983042561
2025-08-25 10:15:29,72.271,,,1989.051657085008,-1658.0856570850078
2025-08-25 10:18:40,,32.748,,1991.6698505106772,-1660.6798505106772
2025-08-25 10:29:10,,32.755,,1994.3431417658462,-1663.3461417658461
2025-08-25 10:33:22,72.289,,,1997.0639531160086,-1666.0489531160088
2025-08-25 10:49:16,72.299,32.769,,1999.8245721257856,-1668.7855721257856
2025-08-25 11:03:07,72.325,32.779,,2002.6171735206626,-1671.5421735206626
2025-08-25 11:38:07,72.365,32.803,,2005.4338413685794,-1674.2948413685795
2025-08-25 12:18:07,72.424,32.829,,2008.2665915185,-1677.0425915185
2025-08-25 12:28:08,72.431,,,2011.1073942323565,-1679.8763942323565
2025-08-25 12:33:07,,32.835,,2013.9481969462129,-1682.711196946213
2025-08-25 12:48:07,72.453,32.841,,2016.7809470961336,-1685.5159470961335
2025-08-25 13:03:07,72.481,32.848,,2019.5976149440503,-1688.2976149440503
2025-08-25 13:18:07,72.497,32.858,,2022.3902163389273,-1691.0642163389273
2025-08-25 13:33:08,72.507,32.869,,2025.1508353487043,-1693.8038353487043
2025-08-25 13:48:08,72.532,32.88,,2027.8716466988667,-1696.4886466988667
2025-08-25 14:03:08,72.559,32.89,,2030.5449379540357,-1699.1249379540357
2025-08-25 14:18:07,72.57,32.901,,2033.163131379705,-1701.721131379705
2025-08-25 14:33:08,72.583,,,2035.718805422152,-1704.263805422152
2025-08-25 14:48:07,72.611,32.915,,2038.2047157456384,-1706.7077157456383
2025-08-25 15:03:40,72.63,32.921,,2040.613815767267,-1709.091815767267
2025-08-25 15:18:07,72.64,32.928,,2042.939276631286,-1711.400276631286
2025-08-25 15:33:07,72.663,32.939,,2045.1745065662235,-1713.6015065662236
2025-08-25 15:48:07,72.69,32.949,,2047.313169569979,-1715.7031695699789
2025-08-25 16:03:07,72.702,33.196,,2049.34920336991,-1717.4802033699098
2025-08-25 16:18:07,72.713,33.494,,2051.2768366070027,-1719.0988366070028
2025-08-25 16:33:08,72.741,33.544,,2053.090605195416,-1720.8346051954163
2025-08-25 16:48:07,72.764,33.573,,2054.785367811027,-1722.4773678110269
2025-08-25 17:18:07,72.792,33.63,,2056.356320465071,-1723.9633204650709
2025-08-25 17:33:06,72.82,33.64,,2057.799010121572,-1725.3680101215718
2025-08-25 17:48:07,72.836,33.651,,2059.1093473199558,-1726.6513473199557
2025-08-25 18:03:08,,33.658,,2060.2836177670697,-1727.8186177670696
2025-08-25 18:03:09,72.849,,,2061.318492865751,-1728.840492865751
2025-08-25 18:18:08,73.177,33.666,,2062.211039150097,-1729.3970391500968
2025-08-25 18:33:08,73.692,,,2062.9587266006924,-1729.6297266006925
2025-08-25 18:48:08,73.886,33.697,,2063.5594358162257,-1730.0054358162256
2025-08-25 19:03:08,73.928,33.741,,2064.01146402116,-1730.3714640211601
2025-08-25 19:18:08,74.058,33.766,,2064.313529892437,-1730.518529892437
2025-08-25 19:33:08,74.744,33.791,,2064.4647771915265,-1729.9587771915267
2025-08-25 19:48:09,75.051,33.934,,2064.4647771915265,-1729.5087771915264
2025-08-25 20:03:08,75.101,34.246,,2064.4647771915265,-1729.1467771915266
2025-08-25 20:18:08,75.153,34.256,,2064.4647771915265,-1729.0847771915264
2025-08-25 20:33:08,75.187,34.311,,2064.4647771915265,-1728.9957771915265
2025-08-25 20:48:07,75.226,34.53,,2064.4647771915265,-1728.7377771915267
2025-08-25 21:03:07,75.27,34.604,,2064.4647771915265,-1728.6197771915265
2025-08-25 21:18:07,75.567,34.624,,2064.4647771915265,-1728.3027771915265
2025-08-25 21:33:06,75.617,34.816,,2064.4647771915265,-1728.0607771915265
2025-08-25 21:48:07,75.666,34.852,,2064.4647771915265,-1727.9757771915265
2025-08-25 22:03:09,75.714,34.864,,2064.4647771915265,-1727.9157771915266
2025-08-25 22:18:08,75.771,34.872,,2064.4647771915265,-1727.8507771915265
2025-08-25 22:33:07,75.815,34.88,,2064.4647771915265,-1727.7987771915266
2025-08-25 22:48:08,75.854,34.89,,2064.4647771915265,-1727.7497771915264
2025-08-25 23:03:08,76.113,34.901,,2064.4647771915265,-1727.4797771915264
2025-08-25 23:18:08,76.301,35.037,,2064.4647771915265,-1727.1557771915266
2025-08-25 23:33:08,76.318,35.182,,2064.4647771915265,-1726.9937771915265
2025-08-25 23:48:08,76.348,35.193,,2064.4647771915265,-1726.9527771915266
2025-08-26 00:03:08,76.378,35.201,,2064.4647771915265,-1726.9147771915266
2025-08-26 00:18:08,76.399,35.209,,2064.4647771915265,-1726.8857771915266
2025-08-26 00:33:08,76.412,35.222,,2064.4647771915265,-1726.8597771915265
2025-08-26 00:48:08,76.424,35.234,,2064.4647771915265,-1726.8357771915266
2025-08-26 01:03:08,76.435,35.246,,2064.4647771915265,-1726.8127771915265
2025-08-26 01:13:06,,35.254,,2064.4647771915265,-1726.8047771915267
2025-08-26 01:18:07,76.446,,,2064.4647771915265,-1726.7937771915265
2025-08-26 01:33:08,76.456,35.27,,2064.4647771915265,-1726.7677771915264
2025-08-26 01:48:07,76.466,35.279,,2064.4647771915265,-1726.7487771915266
2025-08-26 02:03:07,,35.284,,2064.4647771915265,-1726.7437771915265
2025-08-26 02:08:08,76.483,,,2064.4647771915265,-1726.7267771915265
2025-08-26 02:13:06,76.492,,,2064.4647771915265,-1726.7177771915265
2025-08-26 02:18:06,,35.29,,2064.4647771915265,-1726.7117771915264
2025-08-26 02:33:07,76.53,35.301,,2064.4647771915265,-1726.6627771915264
2025-08-26 02:48:06,76.556,35.311,,2064.4647771915265,-1726.6267771915266
2025-08-26 03:03:05,76.584,35.321,,2064.4647771915265,-1726.5887771915266
2025-08-26 03:18:06,76.611,35.331,,2064.4647771915265,-1726.5517771915265
2025-08-26 03:33:08,76.638,35.341,,2064.4647771915265,-1726.5147771915265
2025-08-26 03:48:06,76.665,35.351,,2064.4647771915265,-1726.4777771915265
2025-08-26 04:03:08,76.689,35.362,,2064.4647771915265,-1726.4427771915266
2025-08-26 04:18:07,76.699,35.371,,2064.4647771915265,-1726.4237771915266
2025-08-26 04:33:06,76.725,35.377,,2064.4647771915265,-1726.3917771915267
2025-08-26 04:48:06,76.752,35.383,,2064.4647771915265,-1726.3587771915265
2025-08-26 05:03:06,76.77,35.391,,2064.4647771915265,-1726.3327771915265
2025-08-26 05:18:06,76.784,35.402,,2064.4647771915265,-1726.3077771915264
2025-08-26 05:33:06,76.811,35.412,,2064.4647771915265,-1726.2707771915266
2025-08-26 05:48:07,76.869,35.422,,2064.4647771915265,-1726.2027771915266
2025-08-26 06:03:06,76.909,35.432,,2064.4647771915265,-1726.1527771915266
2025-08-26 06:18:07,76.949,35.443,,2064.569111292583,-1726.2061112925828
2025-08-26 06:33:06,76.975,35.453,,2064.777586291959,-1726.378586291959
2025-08-26 06:48:06,76.988,35.538,,2065.0898161419473,-1726.5928161419472
2025-08-26 07:03:06,77.006,35.748,,2065.5052226647426,-1726.7802226647427
2025-08-26 07:18:06,77.033,36.035,,2066.023036623093,-1726.984036623093
2025-08-26 07:33:07,77.055,36.323,,2066.642299144751,-1727.293299144751
2025-08-26 07:48:06,77.065,36.74,,2067.3618634980835,-1727.5858634980834
2025-08-26 08:03:07,77.09,37.011,,2068.1803972155544,-1728.1083972155543
2025-08-26 08:18:05,,37.254,,2069.0963845611495,-1728.7813845611495
2025-08-26 08:18:06,77.117,,,2070.1081293371694,-1729.7661293371693
2025-08-26 08:28:07,,37.323,,2071.213758025197,-1730.802758025197
2025-08-26 08:33:05,77.128,,,2072.411223255422,-1731.989223255422
2025-08-26 08:48:06,77.142,37.337,,2073.698307597901,-1733.248307597901
2025-08-26 09:03:06,,37.347,,2075.0726276687233,-1734.6126276687232
2025-08-26 09:03:07,77.17,,,2076.531638543493,-1736.043638543493
2025-08-26 09:18:06,77.191,37.354,,2078.0726384699406,-1737.5566384699405
2025-08-26 09:33:06,77.201,37.36,,2079.6927738709473,-1739.1607738709474
2025-08-26 09:48:06,77.223,,,2081.389044628713,-1740.8350446287127
2025-08-26 09:48:07,,37.366,,2083.158309640283,-1742.5983096402829
2025-08-26 10:03:06,,37.377,,2084.997292634149,-1744.426292634149
2025-08-26 10:03:07,77.251,,,2086.902588237148,-1746.3035882371478
2025-08-26 10:18:07,77.266,37.388,,2088.8706682804313,-1748.2456682804313
2025-08-26 10:33:06,77.276,37.398,,2090.8978883328195,-1750.2528883328196
2025-08-26 10:53:06,,37.412,,2092.9804944494504,-1752.3214944494503
2025-08-26 10:53:09,77.314,,,2095.114630123221,-1754.417630123221
2025-08-26 11:03:06,77.329,,,2097.296343426152,-1756.584343426152
2025-08-26 11:18:06,77.34,37.43,,2099.5215943274457,-1758.7805943274457
2025-08-26 11:33:06,77.352,37.439,,2101.7862621746954,-1761.0242621746954
2025-08-26 11:48:06,77.38,37.445,,2104.086153324385,-1763.290153324385
2025-08-26 12:03:08,77.406,,,2106.4170089075506,-1765.5950089075504
2025-08-26 12:08:08,,37.453,,2108.774512716225,-1767.9445127162253
2025-08-26 12:13:08,77.413,,,2111.1542991960637,-1770.3172991960637
2025-08-26 12:38:08,77.44,,,2113.551961530342,-1772.687961530342
2025-08-26 12:48:08,,37.48,,2115.96305980037,-1775.07205980037
2025-08-26 12:48:09,77.458,,,2118.3831292071973,-1777.4741292071972
2025-08-26 13:03:08,,37.49,,2120.8076883393933,-1779.8886883393934
2025-08-26 13:03:09,77.479,,,2123.2322474715893,-1782.2922474715892
2025-08-26 13:18:08,77.489,37.501,,2125.6523168784165,-1784.6913168784165
2025-08-26 13:33:07,77.509,37.511,,2128.0634151484446,-1787.0724151484446
2025-08-26 13:48:08,77.536,37.522,,2130.461077482723,-1789.432077482723
2025-08-26 14:03:08,77.553,37.531,,2132.8408639625613,-1791.7858639625613
2025-08-26 14:18:09,,37.538,,2135.198367771236,-1794.136367771236
2025-08-26 14:23:10,77.569,,,2137.5292233544014,-1796.4512233544015
2025-08-26 14:38:07,,37.545,,2139.829114504091,-1798.7441145040912
2025-08-26 14:38:08,77.597,,,2142.093782351341,-1800.9807823513408
2025-08-26 14:48:08,,37.55,,2144.3190332526347,-1803.2010332526347
2025-08-26 14:48:09,77.616,,,2146.5007465555655,-1805.3637465555655
2025-08-26 15:03:08,77.627,37.561,,2148.634882229336,-1807.475882229336
2025-08-26 15:18:08,,37.574,,2150.717488345967,-1809.545488345967
2025-08-26 15:18:09,77.638,,,2152.744708398355,-1811.5617083983552
2025-08-26 15:33:08,77.666,37.604,,2154.7127884416386,-1813.4717884416386
2025-08-26 15:48:08,77.689,37.634,,2156.6180840446377,-1815.3240840446379
2025-08-26 16:03:08,77.698,37.664,,2158.4570670385037,-1817.1240670385037
2025-08-26 16:18:09,77.714,37.692,,2160.226332050074,-1818.8493320500738
2025-08-26 16:33:08,77.742,37.723,,2161.922602807839,-1820.486602807839
2025-08-26 16:48:08,77.828,37.759,,2163.542738208846,-1821.984738208846
2025-08-26 17:03:08,77.838,37.792,,2165.0837381352935,-1823.4827381352934
2025-08-26 17:13:12,,38.01,,2166.5427490100633,-1824.7237490100633
2025-08-26 17:18:08,77.866,,,2167.9170690808855,-1826.0700690808856
2025-08-26 17:33:09,,38.281,,2169.2041534233645,-1827.0861534233645
2025-08-26 17:33:10,77.914,,,2170.4016186535896,-1828.2356186535897
2025-08-26 17:43:13,78.511,,,2171.507247341617,-1828.7442473416172
2025-08-26 17:48:08,,38.294,,2172.518992117637,-1829.742992117637
2025-08-26 18:03:08,79.469,38.303,,2173.434979463232,-1829.6919794632322
2025-08-26 18:18:12,79.563,38.318,,2174.253513180703,-1830.4015131807032
2025-08-26 18:28:07,79.57,,,2174.9730775340354,-1831.1140775340355
2025-08-26 18:33:09,,38.329,,2175.5923400556935,-1831.7223400556936
2025-08-26 18:48:08,79.6,38.432,,2176.110154014044,-1832.107154014044
2025-08-26 19:03:33,79.627,38.58,,2176.5255605368393,-1832.3475605368394
2025-08-26 19:18:20,79.66,38.604,,2176.8377903868277,-1832.6027903868276
2025-08-26 19:33:12,79.69,38.633,,2177.0462653862037,-1832.7522653862038
2025-08-26 19:48:08,79.704,,,2177.15059948726,-1832.84259948726
2025-08-26 19:53:07,,38.645,,2177.15059948726,-1832.83059948726
2025-08-26 20:03:08,79.809,38.653,,2177.15059948726,-1832.71759948726
2025-08-26 20:18:07,,38.666,,2177.15059948726,-1832.70459948726
2025-08-26 20:18:08,79.842,,,2177.15059948726,-1832.67159948726
2025-08-26 20:33:07,79.883,38.68,,2177.15059948726,-1832.61659948726
2025-08-26 20:48:07,79.936,38.693,,2177.15059948726,-1832.5505994872601
2025-08-26 21:03:08,79.985,38.783,,2177.15059948726,-1832.41159948726
2025-08-26 21:18:11,80.004,38.844,,2177.15059948726,-1832.33159948726
2025-08-26 21:33:09,80.058,38.853,,2177.15059948726,-1832.26859948726
2025-08-26 21:48:07,80.109,38.873,,2177.15059948726,-1832.19759948726
2025-08-26 22:03:08,80.147,38.89,,2177.15059948726,-1832.14259948726
2025-08-26 22:18:07,80.167,38.908,,2177.15059948726,-1832.10459948726
2025-08-26 22:33:07,80.192,38.935,,2177.15059948726,-1832.05259948726
2025-08-26 22:48:07,80.224,38.962,,2177.15059948726,-1831.9935994872599
2025-08-26 23:03:07,80.254,38.989,,2177.15059948726,-1831.93659948726
2025-08-26 23:18:07,80.282,39.145,,2177.15059948726,-1831.7525994872599
2025-08-26 23:33:07,80.309,39.414,,2177.15059948726,-1831.45659948726
2025-08-26 23:48:07,80.336,39.685,,2177.15059948726,-1831.15859948726
2025-08-27 00:03:08,80.363,39.994,,2177.15059948726,-1830.82259948726
2025-08-27 00:18:07,80.389,40.006,,2177.15059948726,-1830.78459948726
2025-08-27 00:33:07,80.414,40.019,,2177.15059948726,-1830.74659948726
2025-08-27 00:48:07,80.424,40.031,,2177.15059948726,-1830.72459948726
2025-08-27 01:03:07,80.45,40.042,,2177.15059948726,-1830.68759948726
2025-08-27 01:18:08,80.48,40.049,,2177.15059948726,-1830.65059948726
2025-08-27 01:33:08,80.502,40.061,,2177.15059948726,-1830.61659948726
2025-08-27 01:48:08,80.512,40.073,,2177.15059948726,-1830.59459948726
2025-08-27 02:03:08,80.539,40.086,,2177.15059948726,-1830.55459948726
2025-08-27 02:18:07,80.566,40.098,,2177.15059948726,-1830.51559948726
2025-08-27 02:28:08,,40.106,,2177.15059948726,-1830.50759948726
2025-08-27 02:33:07,80.581,,,2177.15059948726,-1830.4925994872601
2025-08-27 02:48:10,80.595,40.123,,2177.15059948726,-1830.4615994872602
2025-08-27 03:03:08,80.623,40.131,,2177.15059948726,-1830.4255994872601
2025-08-27 03:18:07,80.65,40.138,,2177.15059948726,-1830.39159948726
2025-08-27 03:33:09,80.66,40.149,,2177.15059948726,-1830.37059948726
2025-08-27 03:48:08,80.678,40.159,,2177.15059948726,-1830.34259948726
2025-08-27 04:03:08,80.706,40.17,,2177.15059948726,-1830.30359948726
2025-08-27 04:18:10,80.726,40.181,,2177.15059948726,-1830.27259948726
2025-08-27 04:33:12,80.736,40.191,,2177.15059948726,-1830.2525994872599
2025-08-27 04:48:08,80.759,40.198,,2177.15059948726,-1830.2225994872601
2025-08-27 05:03:08,80.786,40.204,,2177.15059948726,-1830.18959948726
2025-08-27 05:18:08,80.802,40.214,,2177.15059948726,-1830.16359948726
2025-08-27 05:33:07,80.812,40.225,,2177.15059948726,-1830.14259948726
2025-08-27 05:48:07,80.84,40.235,,2177.15059948726,-1830.10459948726
2025-08-27 06:03:07,80.865,40.246,,2177.15059948726,-1830.0685994872601
2025-08-27 06:18:07,80.875,40.257,,2177.247436107378,-1830.1444361073777
2025-08-27 06:33:07,80.891,40.267,,2177.440919785382,-1830.311919785382
2025-08-27 06:48:08,80.949,40.276,,2177.730671767887,-1830.5346717678872
2025-08-27 07:03:07,80.984,40.296,,2178.1161248517806,-1830.8651248517806
2025-08-27 07:18:08,80.994,40.396,,2178.5965244945496,-1831.2355244945497
2025-08-27 07:33:07,81.01,40.642,,2179.170930291334,-1831.547930291334
2025-08-27 07:48:07,81.037,40.935,,2179.8382178158126,-1831.8952178158127
2025-08-27 08:03:07,81.062,41.225,,2180.59708082132,-1832.33908082132
2025-08-27 08:18:08,81.157,41.329,,2181.446033797887,-1832.9890337978873
2025-08-27 08:33:07,81.737,41.529,,2182.3834148801952,-1833.1464148801952
2025-08-27 08:48:08,81.797,41.545,,2183.407389100756,-1834.094389100756
2025-08-27 09:03:09,81.837,41.56,,2184.515951981947,-1835.1479519819472
2025-08-27 09:18:07,81.882,41.572,,2185.7069334598705,-1836.2819334598705
2025-08-27 09:33:07,,41.583,,2186.9780021323545,-1837.5420021323544
2025-08-27 09:33:08,81.918,,,2188.326669822783,-1838.854669822783
2025-08-27 09:48:07,81.956,41.606,,2189.750296450819,-1840.217296450819
2025-08-27 10:03:08,81.969,,,2191.246095200484,-1841.700095200484
2025-08-27 10:03:09,,41.651,,2192.8111379754832,-1843.2201379754833
2025-08-27 10:18:07,81.979,41.689,,2194.44236113109,-1844.8033611310898
2025-08-27 10:33:07,82.007,41.797,,2196.1365714713743,-1846.3615714713742
2025-08-27 10:43:07,,41.809,,2197.8904525000353,-1848.1034525000352
2025-08-27 10:48:08,82.032,,,2199.7005709125974,-1849.8885709125975
2025-08-27 11:03:07,82.042,41.894,,2201.563383317264,-1851.656383317264
2025-08-27 11:18:06,,41.908,,2203.475243171276,-1853.5542431712759
2025-08-27 11:18:07,82.058,,,2205.4324079191874,-1855.4954079191875
2025-08-27 11:33:06,82.085,41.915,,2207.431046319096,-1857.460046319096
2025-08-27 11:48:07,82.104,41.926,,2209.467245942478,-1859.4662459424778
2025-08-27 11:58:09,,41.935,,2211.53702083295,-1861.52702083295
2025-08-27 12:03:06,82.113,,,2213.636319308968,-1863.6173193089678
2025-08-27 12:23:09,,41.947,,2215.761031895181,-1865.7300318951811
2025-08-27 12:23:29,82.144,,,2217.906999366926,-1867.844999366926
2025-08-27 12:33:07,,41.966,,2220.070020892101,-1869.989020892101
2025-08-27 12:33:08,82.162,,,2222.245862254496,-1872.1468622544958
2025-08-27 12:48:07,82.176,42.024,,2224.430264142466,-1874.259264142466
2025-08-27 13:03:07,82.186,42.042,,2226.6189504867357,-1876.4199504867356
2025-08-27 13:18:07,82.212,42.054,,2228.8076368310053,-1878.5706368310052
2025-08-27 13:33:06,82.239,42.066,,2230.9920387189754,-1880.7160387189754
2025-08-27 13:48:07,82.249,42.096,,2233.16788008137,-1882.8518800813702
2025-08-27 14:03:06,,42.105,,2235.3309016065455,-1885.0059016065454
2025-08-27 14:03:07,82.262,,,2237.4768690782903,-1887.1388690782903
2025-08-27 14:23:06,,42.154,,2239.6015816645036,-1889.2145816645036
2025-08-27 14:28:06,82.307,,,2241.7008801405213,-1891.2688801405213
2025-08-27 14:33:06,,42.162,,2243.7706550309936,-1893.3306550309935
2025-08-27 14:48:06,,42.175,,2245.8068546543755,-1895.3538546543755
2025-08-27 14:48:07,82.321,,,2247.805493054284,-1897.3384930542838
2025-08-27 15:03:10,,42.185,,2249.7626578021955,-1899.2856578021956
2025-08-27 15:03:11,82.34,,,2251.674517656207,-1901.178517656207
2025-08-27 15:18:06,82.367,42.197,,2253.537330060874,-1903.0023300608739
2025-08-27 15:33:06,82.384,42.204,,2255.347448473436,-1904.7884484734361
2025-08-27 15:48:06,82.394,42.21,,2257.101329502097,-1906.526329502097
2025-08-27 16:03:06,,42.22,,2258.7955398423815,-1908.2105398423814
2025-08-27 16:03:07,82.417,,,2260.426762997988,-1909.8187629979882
2025-08-27 16:18:06,,42.23,,2261.9918057729874,-1911.3738057729875
2025-08-27 16:18:07,82.444,,,2263.4876045226524,-1912.8426045226524
2025-08-27 16:33:06,82.456,42.241,,2264.9112311506883,-1914.2432311506882
2025-08-27 16:48:06,82.466,42.251,,2266.259898841117,-1915.5718988411168
2025-08-27 17:03:05,82.475,42.262,,2267.530967513601,-1916.8229675136008
2025-08-27 17:18:05,82.485,42.272,,2268.721948991524,-1917.9939489915241
2025-08-27 17:33:07,82.494,42.28,,2269.8305118727153,-1919.0855118727154
2025-08-27 17:48:09,82.514,42.286,,2270.854486093276,-1920.0834860932762
2025-08-27 18:03:08,,42.296,,2271.7918671755842,-1921.0108671755843
2025-08-27 18:03:09,82.542,,,2272.6408201521513,-1921.8318201521513
2025-08-27 18:18:22,82.568,,,2273.3996831576587,-1922.5646831576587
2025-08-27 18:33:09,82.594,,,2274.0669706821373,-1923.2059706821374
2025-08-27 18:48:08,82.616,,,2274.6413764789218,-1923.7583764789217
2025-08-27 18:48:09,,42.328,,2275.121776121691,-1924.2067761216908
2025-08-27 19:03:09,82.626,42.338,,2275.5072292055843,-1924.5722292055843
2025-08-27 19:18:07,82.646,42.347,,2275.7969811880894,-1924.8329811880894
2025-08-27 19:33:32,82.673,42.353,,2275.9904648660936,-1924.9934648660935
2025-08-27 19:48:08,82.69,,,2276.0873014862113,-1925.0733014862112
2025-08-27 19:48:09,,42.361,,2276.0873014862113,-1925.0653014862114
2025-08-27 20:03:08,82.699,42.371,,2276.0873014862113,-1925.0463014862114
2025-08-27 20:18:08,82.726,42.382,,2276.0873014862113,-1925.0083014862114
2025-08-27 20:33:09,82.751,42.393,,2276.0873014862113,-1924.9723014862113
2025-08-27 20:48:07,82.761,42.407,,2276.0873014862113,-1924.9483014862112
2025-08-27 21:03:07,82.78,42.434,,2276.0873014862113,-1924.9023014862114
2025-08-27 21:18:09,82.807,42.58,,2276.0873014862113,-1924.7293014862114
2025-08-27 21:33:08,82.824,42.591,,2276.0873014862113,-1924.7013014862114
2025-08-27 21:48:08,82.834,42.604,,2276.0873014862113,-1924.6783014862112
